被投企业名称 ,资讯标题,简要,发布日期,SENTIMENT,来源,详细资讯,BUSI_TYPE,被投企业id
中国工商银行,牛年贺岁纪念币来啦！上海地区开启线上预约,"中国人民银行定于1月29日起发行2021年贺岁普通纪念币（以下简称“贺岁币”）1枚，面额10元。
根据上海市政府疫情防控要求，如须对贺岁币预约兑换相关事项调整，中国人民银行上海分行将另行公告。
兑换期结束后，贺岁币如有剩余，将由中国人民银行和中国工商银行承销团另行安排。
将硬币倾斜适当角度，可在正面面额数字“10”的轮廓线内，观察到两组由3个“10”“rmb”构成的隐形图文。
在硬币正面面额数字“10”的底端，可观察到“rmb 10 yuan”的微缩文字。
",2021/01/23 20:05,中性信息,上观网,https://sghexport.shobserver.com/html/baijiahao/2021/01/23/343457.html,VR,97A06DD5A8D36EB8E0532D89170AACAD
中国工商银行,牛年贺岁纪念币来啦！上海地区开启线上预约,"中国人民银行定于1月29日起发行2021年贺岁普通纪念币（以下简称“贺岁币”）1枚，面额10元。
根据上海市政府疫情防控要求，如须对贺岁币预约兑换相关事项调整，中国人民银行上海分行将另行公告。
兑换期结束后，贺岁币如有剩余，将由中国人民银行和中国工商银行承销团另行安排。
将硬币倾斜适当角度，可在正面面额数字“10”的轮廓线内，观察到两组由3个“10”“rmb”构成的隐形图文。
在硬币正面面额数字“10”的底端，可观察到“rmb 10 yuan”的微缩文字。
",2021/01/23 20:05,中性信息,上观网,https://sghexport.shobserver.com/html/baijiahao/2021/01/23/343457.html,VR,97A06DD5A8D16EB8E0532D89170AACAD
浦发银行,牛年贺岁纪念币来啦！上海地区开启线上预约,"中国人民银行定于1月29日起发行2021年贺岁普通纪念币（以下简称“贺岁币”）1枚，面额10元。
根据上海市政府疫情防控要求，如须对贺岁币预约兑换相关事项调整，中国人民银行上海分行将另行公告。
兑换期结束后，贺岁币如有剩余，将由中国人民银行和中国工商银行承销团另行安排。
将硬币倾斜适当角度，可在正面面额数字“10”的轮廓线内，观察到两组由3个“10”“rmb”构成的隐形图文。
在硬币正面面额数字“10”的底端，可观察到“rmb 10 yuan”的微缩文字。
",2021/01/23 20:05,中性信息,上观网,https://sghexport.shobserver.com/html/baijiahao/2021/01/23/343457.html,VR,985025DE1CDC01E6E0532D89170A4100
中国工商银行,牛年贺岁纪念币来啦！上海地区开启线上预约,"中国人民银行定于1月29日起发行2021年贺岁普通纪念币（以下简称“贺岁币”）1枚，面额10元。
根据上海市政府疫情防控要求，如须对贺岁币预约兑换相关事项调整，中国人民银行上海分行将另行公告。
兑换期结束后，贺岁币如有剩余，将由中国人民银行和中国工商银行承销团另行安排。
将硬币倾斜适当角度，可在正面面额数字“10”的轮廓线内，观察到两组由3个“10”“rmb”构成的隐形图文。
在硬币正面面额数字“10”的底端，可观察到“rmb 10 yuan”的微缩文字。
",2021/01/23 20:05,中性信息,上观网,https://sghexport.shobserver.com/html/baijiahao/2021/01/23/343457.html,VR,9851441AFBE28E43E0532B89170AF414
中国工商银行股份有限公司总行营业部,牛年贺岁纪念币来啦！上海地区开启线上预约,"中国人民银行定于1月29日起发行2021年贺岁普通纪念币（以下简称“贺岁币”）1枚，面额10元。
根据上海市政府疫情防控要求，如须对贺岁币预约兑换相关事项调整，中国人民银行上海分行将另行公告。
兑换期结束后，贺岁币如有剩余，将由中国人民银行和中国工商银行承销团另行安排。
将硬币倾斜适当角度，可在正面面额数字“10”的轮廓线内，观察到两组由3个“10”“rmb”构成的隐形图文。
在硬币正面面额数字“10”的底端，可观察到“rmb 10 yuan”的微缩文字。
",2021/01/23 20:05,中性信息,上观网,https://sghexport.shobserver.com/html/baijiahao/2021/01/23/343457.html,VC,91110102801116169Y
中国工商银行股份有限公司合肥双岗支行,牛年贺岁纪念币来啦！上海地区开启线上预约,"中国人民银行定于1月29日起发行2021年贺岁普通纪念币（以下简称“贺岁币”）1枚，面额10元。
根据上海市政府疫情防控要求，如须对贺岁币预约兑换相关事项调整，中国人民银行上海分行将另行公告。
兑换期结束后，贺岁币如有剩余，将由中国人民银行和中国工商银行承销团另行安排。
将硬币倾斜适当角度，可在正面面额数字“10”的轮廓线内，观察到两组由3个“10”“rmb”构成的隐形图文。
在硬币正面面额数字“10”的底端，可观察到“rmb 10 yuan”的微缩文字。
",2021/01/23 20:05,中性信息,上观网,https://sghexport.shobserver.com/html/baijiahao/2021/01/23/343457.html,VC,91100000100003962T
中国工商银行股份有限公司,牛年贺岁纪念币来啦！上海地区开启线上预约,"中国人民银行定于1月29日起发行2021年贺岁普通纪念币（以下简称“贺岁币”）1枚，面额10元。
根据上海市政府疫情防控要求，如须对贺岁币预约兑换相关事项调整，中国人民银行上海分行将另行公告。
兑换期结束后，贺岁币如有剩余，将由中国人民银行和中国工商银行承销团另行安排。
将硬币倾斜适当角度，可在正面面额数字“10”的轮廓线内，观察到两组由3个“10”“rmb”构成的隐形图文。
在硬币正面面额数字“10”的底端，可观察到“rmb 10 yuan”的微缩文字。
",2021/01/23 20:05,中性信息,上观网,https://sghexport.shobserver.com/html/baijiahao/2021/01/23/343457.html,VC,91100000100003962T
浦发银行,牛年贺岁纪念币来啦！上海地区开启线上预约,"中国人民银行定于1月29日起发行2021年贺岁普通纪念币（以下简称“贺岁币”）1枚，面额10元。
根据上海市政府疫情防控要求，如须对贺岁币预约兑换相关事项调整，中国人民银行上海分行将另行公告。
兑换期结束后，贺岁币如有剩余，将由中国人民银行和中国工商银行承销团另行安排。
将硬币倾斜适当角度，可在正面面额数字“10”的轮廓线内，观察到两组由3个“10”“rmb”构成的隐形图文。
在硬币正面面额数字“10”的底端，可观察到“rmb 10 yuan”的微缩文字。
",2021/01/23 20:05,中性信息,上观网,https://sghexport.shobserver.com/html/baijiahao/2021/01/23/343457.html,VR,985025DE1CDA01E6E0532D89170A4100
中国工商银行,牛年贺岁纪念币来啦！上海地区开启线上预约,"中国人民银行定于1月29日起发行2021年贺岁普通纪念币（以下简称“贺岁币”）1枚，面额10元。
根据上海市政府疫情防控要求，如须对贺岁币预约兑换相关事项调整，中国人民银行上海分行将另行公告。
兑换期结束后，贺岁币如有剩余，将由中国人民银行和中国工商银行承销团另行安排。
将硬币倾斜适当角度，可在正面面额数字“10”的轮廓线内，观察到两组由3个“10”“rmb”构成的隐形图文。
在硬币正面面额数字“10”的底端，可观察到“rmb 10 yuan”的微缩文字。
",2021/01/23 20:05,中性信息,上观网,https://sghexport.shobserver.com/html/baijiahao/2021/01/23/343457.html,VR,8EE06DB7AB6D4B77E0532D89170A6C67
北新集团建材股份有限公司,业绩市值再创历史新高 | 北新建材2021年工作会议在京召开,"1月22日下午，北新建材2021年工作会议在北新科学院召开。
王兵董事长在工作报告中总结了北新建材2020年的工作和成绩，分析了当前存在的问题，提出下一阶段工作计划，部署了2021年的重点工作。
抗击疫情英勇驰援，冲锋在前彰显担当。
坚持创新驱动发展，夯实核心竞争优势。
会议表彰了北新建材2020年度 “红色标杆企业”“六星标杆企业”，发布了2020年度“北新英雄榜”。
",2021/01/23 20:03,正面信息,搜狐网,https://www.sohu.com/a/446360292_369242,VC,91110000633797400C
云南城投置业股份有限公司,“甩卖资产”自救、借万亿康养傍上两央企，云南城投能否破解资金难题？,"华夏时报（www.chinatimes.net.cn）记者 杨仕省 北京报道
缺钱就融资，融了资填补漏洞，不足部分再继续融资。
由此，资金紧张至今还是制约云南城投发展的障碍，阻碍其转型发展。
云南城投此前也有将资产频繁挂牌、转让的举动。
截至2020年三季末，云南城投资产负债率为 95.53%，流动比率 0.92，速动比率0.10，期末现金余额12.63亿元，短期借款余额21.44亿元。
",2021/01/23 20:00,负面信息,华夏时报网,https://www.chinatimes.net.cn//article/104046.html,VC,915300002179235351
招商银行股份有限公司,每经20点｜立讯精密涉美国337调查，公司回应,"每经20点｜立讯精密涉美国337调查，公司回应；进口车厘子核酸检测呈阳性，进口水果还能放心吃吗？
据证券时报网，根据商务部网站消息，2021年1月21日，美国际贸易委员会（ITC）决定对特定电连接器和保持架组件及其产品发起337调查。
本周北向资金净流入96.07亿元，其中沪股通净流入11.45亿元，深股通净流入84.62亿元。
",2021/01/23 20:00,负面信息,每经网,http://www.nbd.com.cn/articles/2021-01-23/1607759.html,VC,9144030010001686XA
中国船舶工业股份有限公司,振江股份海浸事故追踪：每停业一天损失60万，或于4月恢复正常运营,"自2020年7月振江股份（603507.SH）发布公告称“振江号”发生海水漫浸事故之后，其一举一动都备受市场投资者的关注。
2021年1月21日，21世纪经济报道记者前往浙江舟山实地调查了“振江号”目前的具体情况，同时采访了“振江号”所属公司——尚和（上海）海洋工程设备有限公司（下称尚和海工）董事长郑文俊。
在调查采访中，21世纪经济报道记者了解到，首先，“振江号”海水漫浸事故的责任判定报告还没有出来，因此保险的定损理赔还没有进行；其次，“振江号”目前的维修进度达到60%，预计今年3、4月份能够修复完成，并将在二季度恢复运营。
郑文俊告诉21世纪经济报道记者，2021年1月底，“振江号”的整个辅助系统基本上都会修整完善。
郑文俊表示，“振江号”目前的维修总费用还没有出来，但是采购的维修部件费用已经达到五六千万元。
",2021/01/23 19:58,负面信息,证券之星,https://stock.stockstar.com/IG2021012300000334.shtml,CR,91310000631899761Q
天顺风能（苏州）股份有限公司,风电公司业绩爆表：新增装机超预期 抢装趋势或将延续,"近期进入业绩预告披露密集期，其中风电等新能源行业业绩亮眼。
新强联1月21日公告，公司预计2020年度归属于上市公司股东的净利润为4.05亿元至4.45亿元，比上年同期上升305.69%至345.76%。
新强联对此表示：预计2020年度非经常性损益对净利润影响数4734.68万元，其中购买明阳智能非公开发行股票公允价值变动损益扣除所得税后对净利润的影响金额为4510.7万元。
国海证券研报分析认为，我国风电主轴轴承迎来进口替代窗口期，作为我国风电主轴轴承核心供应商，新强联进入产能释放期。
",2021/01/23 19:52,正面信息,财联社,https://www.cls.cn/detail/670728,CR,913205007705113849
