被投企业名称 ,资讯标题,简要,发布日期,SENTIMENT,来源,详细资讯,BUSI_TYPE,被投企业id
广州越秀金融控股集团股份有限公司,5家上市券商预计2020年净利润同比增长均超50%   三大逻辑助行业维持高景气度,"本报记者 张颖
近日，券商板块有所异动，备受各方关注。
接受《证券日报》记者采访的把脉投资总经理许琼娜表示，从四方面数据中可以看出，首先，2020年全市场成交金额206.06万亿元，同比增加62.3%。
与此同时，伊洛投资总经理许传华告诉《证券日报》记者，历史上看，券商板块作为市场行情的发动机，一般在大的行情启动初期会比较活跃，行情中后期，随着业绩的提升也会有所表现。
对于券商行业未来的业绩表现，许琼娜预计，未来上市券商的业绩将会继续向好。
",2021/01/22 20:40,正面信息,证券日报,http://www.zqrb.cn/stock/redian/2021-01-22/A1611315653836.html,VC,914401011904817725
海尔集团,【财务招聘|社会招聘】海尔集团旗下公司欢迎财务、审计精英加入！,"薪资面议 · 青岛市 · 本科及以上 · 2年以上
4、费用大盘控制，建立健全费用预算、预测体系，优化资源配置，提升费用效率，负责日常费用核算、费用分析工作。
4、具备良好的沟通能力以及一定的抗压能力。
4、有医院及互联网+医疗公司从业经历的优先考虑。
5、根据国家法律法规集团规范，持续不断地更新迭代会计核算相关流程和标准。
",2021/01/22 20:40,中性信息,搜狐网,https://www.sohu.com/a/446187587_263616,VR,B22BCB5D9CF5131CE0532D89170A30CC
威腾电气集团股份有限公司,关于公司董事会换届选举的公告,"公司于2021年1月22日召开了第四届董事会第三十二次会议，审议通过了《关于公司董事会换届选举暨提名第五届董事会非独立董事候选人的议案》和《关于公司董事会换届选举暨提名第五届董事会独立董事候选人的议案》，公司董事会提名侯若洪先生、姚彩虹女士、王荣先生、张宇锋先生为公司第五届董事会非独立董事候选人，提名张锦慧女士、黄琳女士、贺正生先生为公司第五届董事会独立董事候选人。
独立董事王肇文先生在本公司任职独立董事已满六年，在本届董事会履职完毕后，王肇文先生将不再担任公司任何职务。
",2021/01/22 20:38,负面信息,公告,http://static.cninfo.com.cn/finalpage/2021-01-23/1209169356.PDF,CR,913211007558988918
佳兆业集团（深圳）有限公司,佳兆业荣膺《财资》「2020年最佳可持续发展债券」殊荣,"龙头大揭秘！
1月22日，佳兆业集团宣布，其2亿美元优先永续资本证券及2.5亿美元2021年12月到期的可持续发展优先票据，于著名国际资产管理及投资杂志The Asset /《财资》举办的「Triple A Sustainable Capital Markets Regional Awards」中，获评选为「Best Sustainability Bond 2020」/「2020年最佳可持续发展债券」。
",2021/01/22 20:37,正面信息,金融界,http://finance.jrj.com.cn/2021/01/22202831747136.shtml,VC,91440300715201631K
佳兆业集团(深圳)有限公司,佳兆业荣膺《财资》「2020年最佳可持续发展债券」殊荣,"龙头大揭秘！
1月22日，佳兆业集团宣布，其2亿美元优先永续资本证券及2.5亿美元2021年12月到期的可持续发展优先票据，于著名国际资产管理及投资杂志The Asset /《财资》举办的「Triple A Sustainable Capital Markets Regional Awards」中，获评选为「Best Sustainability Bond 2020」/「2020年最佳可持续发展债券」。
",2021/01/22 20:37,正面信息,金融界,http://finance.jrj.com.cn/2021/01/22202831747136.shtml,VC,91440300715201631K
隆基绿能科技股份有限公司,光伏组件商第一梯队洗牌，隆基超越晶科成全球第一,"2020年，隆基股份(601012.SH)超越晶科能源（纽交所代码：JKS），成为全球最大的光伏组件商。
2020年2月，界面新闻曾报道，2020年隆基股份组件产能有望超过晶科能源，并依据产能及上半年出货量推测，隆基组件当年出货量大概率超过晶科，成为全球第一。
当时，隆基股份斥资17.8亿元收购了一处位于越南的光伏制造基地，电池年产能逾3 GW，组件年产能超7 GW。
隆基股份目前还是全球最大的硅片制造商。
",2021/01/22 20:37,正面信息,界面新闻,https://www.jiemian.com/article/5586646.html,VC,916101167101813521
中国工商银行,拟转让其持有的云南华联锌铟股份有限公司2.72%股权项目资产评估说明,"对于与矿山生产无关的建(构)筑物，根据评估范围内房屋建筑物经济耐用年限和已使用年限，结合现场勘查、房屋建筑物历年更新改造情况、房屋维护状况等综合确定。
本次评估将此价格取整后作为评估用价格即100500.00元/吨。
本次评估将此价格取整后作为评估用价格即44700.00元/吨。
本次评估将此价格取整后作为评估用价格即为216.00元/吨。
本次评估将此价格取整后作为评估用价格即为37.00元/吨。
",2021/01/22 20:35,中性信息,公告,http://static.cninfo.com.cn/finalpage/2021-01-23/1209169340.PDF,VR,97A06DD5A8D16EB8E0532D89170AACAD
中国民生银行股份有限公司,拟转让其持有的云南华联锌铟股份有限公司2.72%股权项目资产评估说明,"对于与矿山生产无关的建(构)筑物，根据评估范围内房屋建筑物经济耐用年限和已使用年限，结合现场勘查、房屋建筑物历年更新改造情况、房屋维护状况等综合确定。
本次评估将此价格取整后作为评估用价格即100500.00元/吨。
本次评估将此价格取整后作为评估用价格即44700.00元/吨。
本次评估将此价格取整后作为评估用价格即为216.00元/吨。
本次评估将此价格取整后作为评估用价格即为37.00元/吨。
",2021/01/22 20:35,中性信息,公告,http://static.cninfo.com.cn/finalpage/2021-01-23/1209169340.PDF,VC,91110000100018988F
中信银行股份有限公司合肥徽州大道支行,拟转让其持有的云南华联锌铟股份有限公司2.72%股权项目资产评估说明,"对于与矿山生产无关的建(构)筑物，根据评估范围内房屋建筑物经济耐用年限和已使用年限，结合现场勘查、房屋建筑物历年更新改造情况、房屋维护状况等综合确定。
本次评估将此价格取整后作为评估用价格即100500.00元/吨。
本次评估将此价格取整后作为评估用价格即44700.00元/吨。
本次评估将此价格取整后作为评估用价格即为216.00元/吨。
本次评估将此价格取整后作为评估用价格即为37.00元/吨。
",2021/01/22 20:35,中性信息,公告,http://static.cninfo.com.cn/finalpage/2021-01-23/1209169340.PDF,VC,913401006836204197
工商银行投资部,拟转让其持有的云南华联锌铟股份有限公司2.72%股权项目资产评估说明,"对于与矿山生产无关的建(构)筑物，根据评估范围内房屋建筑物经济耐用年限和已使用年限，结合现场勘查、房屋建筑物历年更新改造情况、房屋维护状况等综合确定。
本次评估将此价格取整后作为评估用价格即100500.00元/吨。
本次评估将此价格取整后作为评估用价格即44700.00元/吨。
本次评估将此价格取整后作为评估用价格即为216.00元/吨。
本次评估将此价格取整后作为评估用价格即为37.00元/吨。
",2021/01/22 20:35,中性信息,公告,http://static.cninfo.com.cn/finalpage/2021-01-23/1209169340.PDF,VR,169c9c90a2b3c6bf6f2b1334528a5f4b
中国工商银行股份有限公司合肥双岗支行,拟转让其持有的云南华联锌铟股份有限公司2.72%股权项目资产评估说明,"对于与矿山生产无关的建(构)筑物，根据评估范围内房屋建筑物经济耐用年限和已使用年限，结合现场勘查、房屋建筑物历年更新改造情况、房屋维护状况等综合确定。
本次评估将此价格取整后作为评估用价格即100500.00元/吨。
本次评估将此价格取整后作为评估用价格即44700.00元/吨。
本次评估将此价格取整后作为评估用价格即为216.00元/吨。
本次评估将此价格取整后作为评估用价格即为37.00元/吨。
",2021/01/22 20:35,中性信息,公告,http://static.cninfo.com.cn/finalpage/2021-01-23/1209169340.PDF,VC,91100000100003962T
中国工商银行股份有限公司总行营业部,拟转让其持有的云南华联锌铟股份有限公司2.72%股权项目资产评估说明,"对于与矿山生产无关的建(构)筑物，根据评估范围内房屋建筑物经济耐用年限和已使用年限，结合现场勘查、房屋建筑物历年更新改造情况、房屋维护状况等综合确定。
本次评估将此价格取整后作为评估用价格即100500.00元/吨。
本次评估将此价格取整后作为评估用价格即44700.00元/吨。
本次评估将此价格取整后作为评估用价格即为216.00元/吨。
本次评估将此价格取整后作为评估用价格即为37.00元/吨。
",2021/01/22 20:35,中性信息,公告,http://static.cninfo.com.cn/finalpage/2021-01-23/1209169340.PDF,VC,91110102801116169Y
中信银行股份有限公司,拟转让其持有的云南华联锌铟股份有限公司2.72%股权项目资产评估说明,"对于与矿山生产无关的建(构)筑物，根据评估范围内房屋建筑物经济耐用年限和已使用年限，结合现场勘查、房屋建筑物历年更新改造情况、房屋维护状况等综合确定。
本次评估将此价格取整后作为评估用价格即100500.00元/吨。
本次评估将此价格取整后作为评估用价格即44700.00元/吨。
本次评估将此价格取整后作为评估用价格即为216.00元/吨。
本次评估将此价格取整后作为评估用价格即为37.00元/吨。
",2021/01/22 20:35,中性信息,公告,http://static.cninfo.com.cn/finalpage/2021-01-23/1209169340.PDF,VC,91110000101690725E
